date,ticker,close,ret_1d,fwd_ret_1d,fwd_ret_5d,vol_20d,vol_20d_ann
2020-01-30,AAPL,77.99824523925781,-0.0014488846694054036,-0.044338734740134056,0.004137278979782222,,
2020-01-31,AAPL,74.53990173339844,-0.044338734740134056,-0.0027461352981864584,0.03644284282218768,0.017679146964942712,0.2806477575660046
2020-02-03,AAPL,74.335205078125,-0.0027461352981864584,0.03301326947519856,0.044233431425033665,0.017510930470628665,0.2779774035037601
2020-02-04,AAPL,76.78925323486328,0.03301326947519856,0.008154361072481242,0.004762382138915999,0.01880757446660757,0.2985609888178314
2020-02-05,AAPL,77.41542053222656,0.008154361072481242,0.011696961681459506,0.020303549997171544,0.018740896864559587,0.2975025146996088
2020-02-06,AAPL,78.3209457397461,0.011696961681459506,-0.013592763384569717,0.0013255815516610703,0.018615919388645118,0.2955185587750833
2020-02-07,AAPL,77.25634765625,-0.013592763384569717,0.004749883074939509,0.015373867881001813,0.01851544192805948,0.29392352853662196
2020-02-10,AAPL,77.62330627441406,0.004749883074939509,-0.006033668159259431,-0.007930418796800787,0.018526104529724013,0.2940927920906218
2020-02-11,AAPL,77.15495300292969,-0.006033668159259431,0.02374799438417674,0.01254670541075753,0.018029841262104072,0.2862148569449898
2020-02-12,AAPL,78.98722839355469,0.02374799438417674,-0.007120921501699851,-0.021088158482157948,0.018406590299824797,0.29219556250794143
2020-02-13,AAPL,78.42476654052734,-0.007120921501699851,0.0002462232074176285,-0.036384221440953435,0.01847282630915457,0.293247026559085
2020-02-14,AAPL,78.44407653808594,0.0002462232074176285,-0.01831056791296326,-0.08238189690504272,0.01832238048721162,0.29085877317518655
2020-02-18,AAPL,77.00772094726562,-0.01831056791296326,0.014482606526381891,-0.09692788151172882,0.018713390483600725,0.29706586443870153
2020-02-19,AAPL,78.12299346923828,0.014482606526381891,-0.010258954893079819,-0.09569874695023906,0.018891529489938358,0.29989373349611875
2020-02-20,AAPL,77.321533203125,-0.010258954893079819,-0.02263523060601369,-0.14605037668648502,0.019059909746519325,0.3025666872037577
2020-02-21,AAPL,75.57134246826172,-0.02263523060601369,-0.047499986623305346,-0.12678461512523564,0.019724698841077533,0.3131198869148106
2020-02-24,AAPL,71.98170471191406,-0.047499986623305346,-0.03387220441459937,0.002112607535560418,0.02233778808446784,0.3546013926645827
2020-02-25,AAPL,69.54352569580078,-0.03387220441459937,0.01586337735097465,0.004304015409849704,0.022637034943793845,0.3593517892869451
2020-02-26,AAPL,70.64672088623047,0.01586337735097465,-0.06536788509738922,0.03447825640426405,0.021887490421444396,0.34745313887070106
2020-02-27,AAPL,66.02869415283203,-0.06536788509738922,-0.0005851282446510675,0.0709270411864884,0.025044803311995822,0.3975739271884065
2020-02-28,AAPL,65.99005889892578,-0.0005851282446510675,0.093100612536128,0.057323998326367365,0.025057551649893844,0.397776300778652
2020-03-02,AAPL,72.13377380371094,0.093100612536128,-0.031759487697041844,-0.10923297765200402,0.03235631331263733,0.5136405502087613
2020-03-03,AAPL,69.84284210205078,-0.031759487697041844,0.04638491853298299,-0.013756164904006662,0.033074147925183095,0.5250358214123844
2020-03-04,AAPL,73.0824966430664,0.04638491853298299,-0.03243707713139976,-0.09020949739478856,0.03395534099867505,0.5390243277893386
2020-03-05,AAPL,70.7119140625,-0.03243707713139976,-0.01327981500918396,-0.15256725251695236,0.03452908965422395,0.5481323053351789
2020-03-06,AAPL,69.77287292480469,-0.01327981500918396,-0.07909214271421183,-0.03826601073560432,0.03438437979644992,0.5458351075596012
2020-03-09,AAPL,64.25438690185547,-0.07909214271421183,0.07202131667591027,-0.09001774054491651,0.03813919200437074,0.6054409034910483
2020-03-10,AAPL,68.88207244873047,0.07202131667591027,-0.03473053308568819,-0.11382901344418805,0.042125778022750235,0.6687259945998442
2020-03-11,AAPL,66.48976135253906,-0.03473053308568819,-0.09875459928265762,-0.10441860454442287,0.04264405826811879,0.6769534384319406
2020-03-12,AAPL,59.92359161376953,-0.09875459928265762,0.11980843626520743,-0.013898365291391102,0.04667012648794492,0.7408652900581834
2020-03-13,AAPL,67.10294342041016,0.11980843626520743,-0.12864698338900127,-0.17530675699352283,0.05529857344128319,0.8778376390936593
2020-03-16,AAPL,58.47035217285156,-0.12864698338900127,0.04397000923559591,-0.07365531263366365,0.06163869934871397,0.9784840176850568
2020-03-17,AAPL,61.04129409790039,0.04397000923559591,-0.024480163213586814,-0.023649559241198825,0.06290473068867021,0.9985816421502852
2020-03-18,AAPL,59.546993255615234,-0.024480163213586814,-0.007661874810496738,-0.0046619812174168995,0.06272060806089362,0.9956587860472658
2020-03-19,AAPL,59.09075164794922,-0.007661874810496738,-0.06348552893084092,0.05580529629988762,0.062726246224865,0.9957482891255814
2020-03-20,AAPL,55.3393440246582,-0.06348552893084092,-0.021244269183505193,0.08070138045562802,0.06376500173443274,1.0122380216334679
2020-03-23,AAPL,54.163700103759766,-0.021244269183505193,0.10032538919614331,0.1356687226546056,0.06329727905772564,1.0048131543227932
2020-03-24,AAPL,59.597694396972656,0.10032538919614331,-0.0055087383629630615,0.030014635946668422,0.06783087949924378,1.076781830194731
2020-03-25,AAPL,59.269386291503906,-0.0055087383629630615,0.0526231576855265,-0.018776395667818413,0.06764465745608964,1.0738256469057859
2020-03-26,AAPL,62.388328552246094,0.0526231576855265,-0.041402344496630494,-0.05227534842222359,0.06739163468131917,1.0698090348773168
2020-03-27,AAPL,59.80530548095703,-0.041402344496630494,0.028537846540561462,-0.02555097393083461,0.0680041399062923,1.0795322538893561
2020-03-30,AAPL,61.512020111083984,0.028537846540561462,-0.002040619269188526,0.0300615063298888,0.06466704755773689,1.0265575551513517
2020-03-31,AAPL,61.386497497558594,-0.002040619269188526,-0.05261705400574768,0.02021289698511719,0.06438337049251655,1.0220543213479978
2020-04-01,AAPL,58.15652084350586,-0.05261705400574768,0.01668662571481483,0.10443758612033549,0.06407398246110778,1.017142938609633
2020-04-02,AAPL,59.126956939697266,0.01668662571481483,-0.014371368052585543,0.09414941905293217,0.06408614560418095,1.017336022520028
2020-04-03,AAPL,58.2772216796875,-0.014371368052585543,0.0872372132163961,0.1318916563854322,0.06409228574562865,1.0174334942437404
2020-04-06,AAPL,63.36116409301758,0.0872372132163961,-0.011582294229732226,0.09364903708057248,0.06503025954888568,1.0323233667620095
2020-04-07,AAPL,62.627296447753906,-0.011582294229732226,0.02559508618006423,0.0963652521688918,0.06289797601194165,0.9984744149814228
2020-04-08,AAPL,64.2302474975586,0.02559508618006423,0.00721588513879734,0.07749821916150146,0.06273578052906031,0.9958996415125305
2020-04-09,AAPL,64.6937255859375,0.00721588513879734,0.01962748905128775,0.05526304741202814,0.05825815178945069,0.9248194888628346
2020-04-13,AAPL,65.9635009765625,0.01962748905128775,0.05050330975085737,0.013467549266895196,0.05186376599973185,0.8233117613432261
2020-04-14,AAPL,69.29487609863281,0.05050330975085737,-0.00912743440272401,-0.0650759505684374,0.04313119661585211,0.6846865199650521
2020-04-15,AAPL,68.66239166259766,-0.00912743440272401,0.007945916521597374,-0.02928658756714242,0.042520912550675756,0.6749985607716792
2020-04-16,AAPL,69.20797729492188,0.007945916521597374,-0.013568945681885602,-0.04067100948184743,0.04188117080696186,0.6648429754286365
2020-04-17,AAPL,68.2688980102539,-0.013568945681885602,-0.020756601846126488,0.0006015774673198138,0.04202072403427652,0.6670583142334228
2020-04-20,AAPL,66.85186767578125,-0.020756601846126488,-0.030910452925725473,0.022532961259051243,0.03918162260677544,0.6219889762890848
2020-04-21,AAPL,64.78544616699219,-0.030910452925725473,0.028803665946814494,0.03804449077542671,0.03964681085543956,0.6293736108018544
2020-04-22,AAPL,66.65150451660156,0.028803665946814494,-0.0038751641742250653,0.04212246452840884,0.0338453843661985,0.5372788203621282
2020-04-23,AAPL,66.39321899414062,-0.0038751641742250653,0.028869635723554277,0.0682468480717493,0.03381774140164465,0.5368400019038678
2020-04-24,AAPL,68.30996704101562,0.028869635723554277,0.0007066491361389371,0.021556875259395092,0.03249371505814564,0.5158217352986884
2020-04-27,AAPL,68.35823822021484,0.0007066491361389371,-0.01620964455770524,0.03527893488407341,0.030637388332064596,0.4863534620829294
2020-04-28,AAPL,67.25017547607422,-0.01620964455770524,0.032845336977281425,0.06813127969854604,0.03062671530893394,0.4861840330932837
2020-04-29,AAPL,69.45903015136719,0.032845336977281425,0.021096130614949304,0.04483402814589499,0.031198326668464244,0.49525808211666394
2020-04-30,AAPL,70.92434692382812,0.021096130614949304,-0.016099273294151728,0.03383287099368393,0.02802035901523866,0.44480940960640925
2020-05-01,AAPL,69.78251647949219,-0.016099273294151728,0.014148638161734173,0.07575842390133802,0.02858270872711167,0.45373643453119816
2020-05-04,AAPL,70.76984405517578,0.014148638161734173,0.015008821203661649,0.07744170540036621,0.02807821789686879,0.44572789087798714
2020-05-05,AAPL,71.83201599121094,0.015008821203661649,0.010317715056749943,0.04937873639190227,0.02151596663796744,0.3415553816473461
2020-05-06,AAPL,72.57315826416016,0.010317715056749943,0.010344912050270771,0.026120892414239316,0.021099895435420905,0.33495045606954377
2020-05-07,AAPL,73.32392120361328,0.010344912050270771,0.023801355841132743,0.021853633544150153,0.020687140361805675,0.32839817240654745
2020-05-08,AAPL,75.06912994384766,0.023801355841132743,0.015735516406843786,-0.007803069700667575,0.02103236422131256,0.33387843127995415
2020-05-11,AAPL,76.25038146972656,0.015735516406843786,-0.011428025402504871,-0.00015879066947221965,0.020933715229882636,0.33231242708948866
2020-05-12,AAPL,75.37899017333984,-0.011428025402504871,-0.012074402269213524,0.005555220987695009,0.018695339463271215,0.2967793133744844
2020-05-13,AAPL,74.46883392333984,-0.012074402269213524,0.006143259672204415,0.03763992607557243,0.018818629265302003,0.2987364783066675
2020-05-14,AAPL,74.92631530761719,0.006143259672204415,-0.005911875090497287,0.023615832693700822,0.018804232078997403,0.2985079300594213
2020-05-15,AAPL,74.48336029052734,-0.005911875090497287,0.023561146049707826,0.036332430337029376,0.01850008497098007,0.29367974440066114
2020-05-18,AAPL,76.23827362060547,0.023561146049707826,-0.005778416510527684,0.005619800768620786,0.017958391978851615,0.28508063473595097
2020-05-19,AAPL,75.79773712158203,-0.005778416510527684,0.01944778645834644,0.015871224859362876,0.015952165916945014,0.2532327833344629
2020-05-20,AAPL,77.27183532714844,0.01944778645834644,-0.007455144431760319,-0.003069556269471696,0.01543892657430873,0.24508536135244363
2020-05-21,AAPL,76.69576263427734,-0.007455144431760319,0.0064378935460609465,0.0034400821195013087,0.015598081071038045,0.2476118606627441
2020-05-22,AAPL,77.18952178955078,0.0064378935460609465,-0.006772995195893028,0.00928263577989763,0.014753122573905946,0.2341985603532496
2020-05-26,AAPL,76.66671752929688,-0.006772995195893028,0.004356812613570016,0.02086933244168998,0.014993401741494845,0.23801287388926862
2020-05-27,AAPL,77.00074005126953,0.004356812613570016,0.00044032082385569993,0.022036353021969157,0.014077541072176724,0.22347403648966313
2020-05-28,AAPL,77.0346450805664,0.00044032082385569993,-0.0009741425371777579,0.012788542435762329,0.012733169007406958,0.20213279157212383
2020-05-29,AAPL,76.95960235595703,-0.0009741425371777579,0.012297902034538843,0.04264938835157128,0.012235690141009172,0.19423555939413062
2020-06-01,AAPL,77.90604400634766,0.012297902034538843,0.0046293807223976025,0.03607268065058511,0.011378316768578882,0.18062517904905476
2020-06-02,AAPL,78.2667007446289,0.0046293807223976025,0.005504956683546558,0.06386463302449563,0.011198806036944283,0.17777553452762035
2020-06-03,AAPL,78.69755554199219,0.005504956683546558,-0.008612079868572597,0.08526098671784887,0.010955499546668091,0.1739131637337878
2020-06-04,AAPL,78.01980590820312,-0.008612079868572597,0.028480927248525578,0.04213202307951369,0.011252058303194286,0.178620888047109
2020-06-05,AAPL,80.24188232421875,0.028480927248525578,0.005912642058960138,0.022021278133207867,0.012480755545791337,0.19812585209012454
2020-06-08,AAPL,80.71632385253906,0.005912642058960138,0.031577887737306964,0.02857901726427614,0.011644612009104017,0.18485248493955259
2020-06-09,AAPL,83.26517486572266,0.031577887737306964,0.025727585602469905,0.02351835068715724,0.012970025073067689,0.2058927650496567
2020-06-10,AAPL,85.40738677978516,0.025727585602469905,-0.04801046798178077,-0.003543073810151842,0.01322854580873193,0.209996654501583
2020-06-11,AAPL,81.30693817138672,-0.04801046798178077,0.008633616973081626,0.04712705554992036,0.017585442977735104,0.2791602528839655
2020-06-12,AAPL,82.0089111328125,0.008633616973081626,0.012367021078656837,0.032231433560032,0.01760612155101893,0.2794885150582253
2020-06-15,AAPL,83.02311706542969,0.012367021078656837,0.026502466548906423,0.04629872470204477,0.01750176775333183,0.277831949875954
2020-06-16,AAPL,85.22343444824219,0.026502466548906423,-0.0013922502011117777,0.04104165954218675,0.01767226531115,0.2805385146987384
2020-06-17,AAPL,85.10478210449219,-0.0013922502011117777,0.00039848123516450507,0.024091036960232737,0.017548640907012983,0.27857603812278786
2020-06-18,AAPL,85.1386947631836,0.00039848123516450507,-0.0057144270442076595,0.037273040179315986,0.01729286009845398,0.274515643665247
2020-06-19,AAPL,84.65217590332031,-0.0057144270442076595,0.02616359921517941,0.011180087837174169,0.0172311302911883,0.2735357133542174
2020-06-22,AAPL,86.86698150634766,0.02616359921517941,0.021344866500278448,0.008108763973180944,0.017865235969043648,0.2836018289254531
2020-06-23,AAPL,88.72114562988281,0.021344866500278448,-0.017651948282453866,-0.004719981962115316,0.01790719516455417,0.28426791050465217
2020-06-24,AAPL,87.15504455566406,-0.017651948282453866,0.01327551611201594,0.011248306792630558,0.01876503415693194,0.29788568233724705
2020-06-25,AAPL,88.31207275390625,0.01327551611201594,-0.030726015184134425,-0.0020006496625556425,0.0187706392610441,0.29797466060656747
2020-06-26,AAPL,85.59859466552734,-0.030726015184134425,0.02304676494545821,0.057178705190275014,0.020533901099423626,0.3259655745304242
2020-06-29,AAPL,87.57136535644531,0.02304676494545821,0.008347683782601312,0.030156591382203057,0.020858317251929007,0.33111552129535404
2020-06-30,AAPL,88.30238342285156,0.008347683782601312,-0.001891140205132702,0.045422357237836275,0.02086134423515432,0.3311635731643757
2020-07-01,AAPL,88.13539123535156,-0.001891140205132702,0.0,0.051907093457266074,0.020940814752625943,0.33242512851912487
2020-07-02,AAPL,88.13539123535156,0.0,0.026749983249772624,0.05374719466153377,0.02071425482522003,0.3288286011693115
2020-07-06,AAPL,90.49301147460938,0.026749983249772624,-0.0031029162556592826,0.021559467503013963,0.02062019088750985,0.3273353824501879
2020-07-07,AAPL,90.21221923828125,-0.0031029162556592826,0.023290266075883137,0.04169685873898965,0.02072583887385623,0.3290124922405115
2020-07-08,AAPL,92.31328582763672,0.023290266075883137,0.004300111234282422,0.02498874557664177,0.020260578905783182,0.3216267192174207
2020-07-09,AAPL,92.71024322509766,0.004300111234282422,0.0017493001194810454,0.00804157963849872,0.019685685564518753,0.31250057034918466
2020-07-10,AAPL,92.87242126464844,0.0017493001194810454,-0.004613087976693242,0.004248099108730585,0.01540618412844911,0.24456559113808035
2020-07-13,AAPL,92.4439926147461,-0.004613087976693242,0.016548320149042395,0.030164270011791006,0.015605958705336887,0.2477369142303896
2020-07-14,AAPL,93.97378540039062,0.016548320149042395,0.006877382212316707,-0.0005924984404089839,0.015721599135448308,0.24957264914786578
2020-07-15,AAPL,94.62007904052734,0.006877382212316707,-0.012304988782896542,-0.004630446773971064,0.014991873449911174,0.2379886130125015
2020-07-16,AAPL,93.45578002929688,-0.012304988782896542,-0.002020501188789381,-0.038099958234811826,0.015442006880727423,0.24513425970091807
2020-07-17,AAPL,93.26695251464844,-0.002020501188789381,0.021074406328309703,-0.03854004920862586,0.015487737892743044,0.2458602170108979
2020-07-20,AAPL,95.23249816894531,0.021074406328309703,-0.013801928071990544,-0.036067671426948555,0.01569813367720075,0.24920014654632652
2020-07-21,AAPL,93.91810607910156,-0.013801928071990544,0.0028092530045003006,-0.038633849427223366,0.015542317279990432,0.24672663792309918
2020-07-22,AAPL,94.18194580078125,0.0028092530045003006,-0.04551644214773465,-0.02295105817791332,0.014998273635878082,0.23809021281497952
2020-07-23,AAPL,89.8951187133789,-0.04551644214773465,-0.0024770993283137477,0.03602805902501571,0.0180175182286368,0.28601923485327585
2020-07-24,AAPL,89.67243957519531,-0.0024770993283137477,0.023700081660462224,0.14733009085088034,0.017828394727828448,0.2830169923519749
2020-07-27,AAPL,91.79768371582031,0.023700081660462224,-0.016427381873131752,0.14900849443979292,0.016872374554435594,0.26784064258902485
2020-07-28,AAPL,90.28968811035156,-0.016427381873131752,0.019168106671624052,0.17600057459366503,0.016791122227227832,0.26655080188160296
2020-07-29,AAPL,92.02037048339844,0.019168106671624052,0.012100525863974365,0.15806521257171902,0.017187433815387475,0.27284205330538375
2020-07-30,AAPL,93.13386535644531,0.012100525863974365,0.1046882661947719,0.18414052904005662,0.017296315501360016,0.2745704964858604
2020-07-31,AAPL,102.8838882446289,0.1046882661947719,0.025197629667553345,0.04755184518253608,0.028550477153033764,0.4532247741549523
2020-08-03,AAPL,105.476318359375,0.025197629667553345,0.006678340211697664,0.036656585407065734,0.028499284049900677,0.45241210883656136
2020-08-04,AAPL,106.18072509765625,0.006678340211697664,0.003624620257348443,-0.0008464273293996571,0.028381286298786626,0.4505389526082853
2020-08-05,AAPL,106.56558990478516,0.003624620257348443,0.03488926109509993,0.028631352260007237,0.028183737659251164,0.4474029651759855
2020-08-06,AAPL,110.28358459472656,0.03488926109509993,-0.022735728383565967,0.011543753791916966,0.028819895598497434,0.45750165938681525
2020-08-07,AAPL,107.77620697021484,-0.022735728383565967,0.014534869110362836,0.034154457707435526,0.02965637349311916,0.4707803343050472
2020-08-10,AAPL,109.34272003173828,0.014534869110362836,-0.029740152803188535,0.01667728526743617,0.02954092346777908,0.46894762196961143
2020-08-11,AAPL,106.09085083007812,-0.029740152803188535,0.03323430805276173,0.05657148158216074,0.03069514146373226,0.48727026462589623
2020-08-12,AAPL,109.61670684814453,0.03323430805276173,0.017697706400914726,0.023869683632313343,0.03127185500432841,0.496425308262742
2020-08-13,AAPL,111.55667114257812,0.017697706400914726,-0.000891262427543893,0.028388951519208616,0.030973136753173692,0.49168330303495295
2020-08-14,AAPL,111.45724487304688,-0.000891262427543893,-0.002610733001280563,0.08234898066414753,0.030952371350103036,0.4913536624805591
2020-08-17,AAPL,111.166259765625,-0.002610733001280563,0.00833263330236722,0.09816108728260597,0.030934903622198296,0.4910763708965274
2020-08-18,AAPL,112.09256744384766,0.00833263330236722,0.0012548157365437351,0.08015166145675834,0.030498975150430974,0.48415622094227473
2020-08-19,AAPL,112.23322296142578,0.0012548157365437351,0.0221897317402997,0.09346858153554649,0.030518395243908182,0.48446450536894464
2020-08-20,AAPL,114.72364807128906,0.0221897317402997,0.051532420770073584,0.056943452635482394,0.027755472544857423,0.44060446724864266
2020-08-21,AAPL,120.63563537597656,0.051532420770073584,0.01196019163728912,0.0035176550602158407,0.0288164019654396,0.45744619968135647
2020-08-24,AAPL,122.07846069335938,0.01196019163728912,-0.008203639907036209,0.025286499626149928,0.028756242265431785,0.45649119405034283
2020-08-25,AAPL,121.07697296142578,-0.008203639907036209,0.013599036308016732,0.0749445440431169,0.028343041037121125,0.4499318279011243
2020-08-26,AAPL,122.72350311279297,0.013599036308016732,-0.011954469878832752,0.038550220181199135,0.028328789970271103,0.4497055992283092
2020-08-27,AAPL,121.25640869140625,-0.011954469878832752,-0.0016198629361265926,-0.03303727603798323,0.028956114693688695,0.45966407048498115
2020-08-28,AAPL,121.05998992919922,-0.0016198629361265926,0.0339121762462129,-0.030827583925079893,0.019619754518250366,0.311453947436558
2020-08-31,AAPL,125.16539764404297,0.0339121762462129,0.039832365365676026,-0.12569744903578817,0.020104427418568174,0.3191478912052779
2020-09-01,AAPL,130.15103149414062,0.039832365365676026,-0.020718316896803146,-0.12565187867441974,0.02125554494292078,0.33742131540074993
2020-09-02,AAPL,127.45452117919922,-0.020718316896803146,-0.08006066664954681,-0.13630122714263304,0.022335976653169973,0.3545726370841953
2020-09-03,AAPL,117.25042724609375,-0.08006066664954681,0.0006616238884225023,-0.07346133404406274,0.02913811884613196,0.46255329683465696
2020-09-04,AAPL,117.3280029296875,0.0006616238884225023,-0.06729490215377187,-0.04629644561572532,0.028492846887246952,0.4523099220473776
2020-09-08,AAPL,109.43242645263672,-0.06729490215377187,0.03988656346517838,0.024109063272931497,0.032580336827296684,0.517196813254477
2020-09-09,AAPL,113.79730987548828,0.03988656346517838,-0.03264573074667054,-0.04423792447136532,0.03289119198522131,0.5221314859042586
2020-09-10,AAPL,110.08231353759766,-0.03264573074667054,-0.013128894622519538,-0.02775584426853439,0.0331113820508613,0.5256268948333611
2020-09-11,AAPL,108.63705444335938,-0.013128894622519538,0.029999699422920134,-0.04607158397660105,0.03299789566189172,0.5238253542589355
2020-09-14,AAPL,111.89613342285156,0.029999699422920134,0.001560432142747592,-0.045769767053376875,0.03370862738130687,0.5351078705296826
2020-09-15,AAPL,112.07073974609375,0.001560432142747592,-0.029513383041956387,-0.03228314744791727,0.03369966708053485,0.5349656301645919
2020-09-16,AAPL,108.76315307617188,-0.029513383041956387,-0.015963743609269554,-0.04468025794967434,0.03432042691377854,0.5448198870205562
2020-09-17,AAPL,107.02688598632812,-0.015963743609269554,-0.03172018589945924,-0.01921326057717343,0.03447813859753278,0.5473234823849341
2020-09-18,AAPL,103.63197326660156,-0.03172018589945924,0.03032558481953873,0.05091741667126781,0.03461111796211804,0.54943446435411
2020-09-21,AAPL,106.77467346191406,0.03032558481953873,0.015715993446310472,0.04433172301586907,0.03309604756586534,0.5253834674306657
2020-09-22,AAPL,108.45274353027344,0.015715993446310472,-0.041945976107971794,0.02039159998531148,0.03321111230881845,0.5272100635978187
2020-09-23,AAPL,103.9035873413086,-0.041945976107971794,0.010268781118172088,0.0811240977671317,0.03420500271038252,0.5429875845957746
2020-09-24,AAPL,104.97055053710938,0.010268781118172088,0.03751618975629967,0.07919047584437489,0.034107138279047405,0.5414340349107057
2020-09-25,AAPL,108.90864562988281,0.03751618975629967,0.023868932223149564,0.006590460973596057,0.03551070951857384,0.5637150375936034
2020-09-28,AAPL,111.5081787109375,0.023868932223149564,-0.007568146364158812,0.013395755220449335,0.03608162400826312,0.5727780241512106
2020-09-29,AAPL,110.66426849365234,-0.007568146364158812,0.015076263081104546,-0.008151196550538087,0.03499544692973881,0.5555354975738866
2020-09-30,AAPL,112.33267211914062,0.015076263081104546,0.008461885991996043,-0.006303728119922303,0.03372050283139116,0.5352963874554624
2020-10-01,AAPL,113.28321838378906,0.008461885991996043,-0.03228028500043578,-0.015583376851345143,0.03371714479616292,0.5352430802988161
2020-10-02,AAPL,109.62640380859375,-0.03228028500043578,0.03079104168487712,0.03494973050226635,0.02958225726907364,0.4696037757234096
2020-10-05,AAPL,113.00191497802734,0.03079104168487712,-0.028669360945062117,0.06781120498708182,0.03052718218878763,0.484603993794555
2020-10-06,AAPL,109.76222229003906,-0.028669360945062117,0.016966996168837012,0.07016614032602497,0.027179161846727164,0.4314558185376906
2020-10-07,AAPL,111.62455749511719,0.016966996168837012,-0.0009556516659929848,0.05309348312818929,0.02588345023078508,0.4108870342978483
2020-10-08,AAPL,111.51788330078125,-0.0009556516659929848,0.017395719138814325,0.04992593490590869,0.024767224310816294,0.3931674971506381
2020-10-09,AAPL,113.45781707763672,0.017395719138814325,0.06352047048434684,0.01752582165338601,0.024795100379515905,0.393610016022494
2020-10-12,AAPL,120.66471099853516,0.06352047048434684,-0.026527202446419706,-0.06768474367189947,0.02771515693494864,0.4399644767820075
2020-10-13,AAPL,117.46381378173828,-0.026527202446419706,0.0007430396700696118,-0.029645139452113445,0.02855188328378729,0.45324709578866035
2020-10-14,AAPL,117.55109405517578,0.0007430396700696118,-0.003960628147420486,-0.03564649706311607,0.02753661149099436,0.43713015572744757
2020-10-15,AAPL,117.08551788330078,-0.003960628147420486,-0.014000530279182466,-0.041090185710442206,0.027201611116715537,0.43181218965071566
2020-10-16,AAPL,115.44625854492188,-0.014000530279182466,-0.025541820217751088,-0.03343963945531292,0.026218563544878688,0.4162067932385584
2020-10-19,AAPL,112.49755096435547,-0.025541820217751088,0.013191679859024807,-0.008018498666590212,0.026436192862370256,0.41966155155103485
2020-10-20,AAPL,113.98158264160156,0.013191679859024807,-0.00544625983464031,-0.007743748006163953,0.026377966287164684,0.4187372333249012
2020-10-21,AAPL,113.36080932617188,-0.00544625983464031,-0.009583180670256652,-0.04851529381170072,0.024298634756704015,0.38572886858777566
2020-10-22,AAPL,112.27445220947266,-0.009583180670256652,-0.006133852476723156,-0.0037149947366943437,0.024461636466515283,0.38831644051240927
2020-10-23,AAPL,111.58577728271484,-0.006133852476723156,8.703814657029518e-05,-0.05372045001935277,0.023195503722320446,0.3682172063047975
2020-10-26,AAPL,111.59548950195312,8.703814657029518e-05,0.013472305135610485,-0.05458519164911246,0.022588302672324482,0.35857818846015777
2020-10-27,AAPL,113.09893798828125,0.013472305135610485,-0.04631220881882647,-0.052830376797140643,0.022693349822115058,0.36024576026584987
2020-10-28,AAPL,107.86107635498047,-0.04631220881882647,0.03705022229072363,0.0337230585715349,0.024790930595322506,0.39354382275051475
2020-10-29,AAPL,111.85735321044922,0.03705022229072363,-0.0560179006500553,0.03217142030480513,0.02619451318328785,0.4158250055842952
2020-10-30,AAPL,105.59133911132812,-0.0560179006500553,-0.0008268745500383812,0.09218032743769755,0.028181753268665812,0.4473714639520283
2020-11-02,AAPL,105.5040283203125,-0.0008268745500383812,0.015353443697652125,0.07125755968200442,0.027142888264283273,0.430879993267843
2020-11-03,AAPL,107.1238784790039,0.015353443697652125,0.04083686413894916,0.05188420063868948,0.026740309066374656,0.42448924662379867
2020-11-04,AAPL,111.49848175048828,0.04083686413894916,0.035493589887021226,0.04128858738570895,0.028077854959754445,0.44572212942991046
